https://www.sciencekids.co.nz/images/pictures/flags96/Rwanda.jpg,,Rwanda,Rwanda,Kigali
https://www.sciencekids.co.nz/images/pictures/flags96/Saint_Kitts_and_Nevis.jpg,,Saint_Kitts_and_Nevis,Saint Kitts and Nevis,Basseterre
https://www.sciencekids.co.nz/images/pictures/flags96/Saint_Lucia.jpg,,Saint_Lucia,Saint Lucia,Castries
https://www.sciencekids.co.nz/images/pictures/flags96/Saint_Vincent_and_the_Grenadines.jpg,,Saint_Vincent_and_the_Grenadines,Saint Vincent and the Grenadines,Kingstown
https://www.sciencekids.co.nz/images/pictures/flags96/Samoa.jpg,,Samoa,Samoa,Apia
https://www.sciencekids.co.nz/images/pictures/flags96/San_Marino.jpg,,San_Marino,San Marino,San Marino
https://www.sciencekids.co.nz/images/pictures/flags96/Sao_Tome_and_Principe.jpg,,Sao_Tome_and_Principe,Sao Tome and Principe,Sao Tome
https://www.sciencekids.co.nz/images/pictures/flags96/Saudi_Arabia.jpg,,Saudi_Arabia,Saudi Arabia,Riyadh
https://www.sciencekids.co.nz/images/pictures/flags96/Scotland.jpg,,Scotland,Scotland,Edinburgh
https://www.sciencekids.co.nz/images/pictures/flags96/Senegal.jpg,,Senegal,Senegal,Dakar
https://www.sciencekids.co.nz/images/pictures/flags96/Serbia.jpg,,Serbia,Serbia,Belgrade
https://www.sciencekids.co.nz/images/pictures/flags96/Seychelles.jpg,,Seychelles,Seychelles,Victoria
https://www.sciencekids.co.nz/images/pictures/flags96/Sierra_Leone.jpg,,Sierra_Leone,Sierra Leone,Freetown
https://www.sciencekids.co.nz/images/pictures/flags96/Singapore.jpg,,Singapore,Singapore,Singapore
https://www.sciencekids.co.nz/images/pictures/flags96/Slovakia.jpg,,Slovakia,Slovakia,Bratislava
https://www.sciencekids.co.nz/images/pictures/flags96/Slovenia.jpg,,Slovenia,Slovenia,Ljubljana
https://www.sciencekids.co.nz/images/pictures/flags96/Solomon_Islands.jpg,,Solomon_Islands,Solomon Islands,Honiara
https://www.sciencekids.co.nz/images/pictures/flags96/Somalia.jpg,,Somalia,Somalia,Mogadishu
https://www.sciencekids.co.nz/images/pictures/flags96/South_Africa.jpg,,South_Africa,South Africa,Cape Town
https://www.sciencekids.co.nz/images/pictures/flags96/South_Korea.jpg,,South_Korea,South Korea,Seoul
https://www.sciencekids.co.nz/images/pictures/flags96/South_Sudan.jpg,,South_Sudan,South Sudan,Juba
https://www.sciencekids.co.nz/images/pictures/flags96/Spain.jpg,,Spain,Spain,Madrid
https://www.sciencekids.co.nz/images/pictures/flags96/Sri_Lanka.jpg,,Sri_Lanka,Sri Lanka,Colombo
https://www.sciencekids.co.nz/images/pictures/flags96/Sudan.jpg,,Sudan,Sudan,Khartoum
https://www.sciencekids.co.nz/images/pictures/flags96/Suriname.jpg,,Suriname,Suriname,Paramaribo
https://www.sciencekids.co.nz/images/pictures/flags96/Swaziland.jpg,,Swaziland,Swaziland,Mbabane
https://www.sciencekids.co.nz/images/pictures/flags96/Sweden.jpg,,Sweden,Sweden,Stockholm
https://www.sciencekids.co.nz/images/pictures/flags96/Switzerland.jpg,,Switzerland,Switzerland,Bern
https://www.sciencekids.co.nz/images/pictures/flags96/Syria.jpg,,Syria,Syria,Damascus
https://www.sciencekids.co.nz/images/pictures/flags96/Taiwan.jpg,,Taiwan,Taiwan,Taipei
https://www.sciencekids.co.nz/images/pictures/flags96/Tajikistan.jpg,,Tajikistan,Tajikistan,Dushanbe
https://www.sciencekids.co.nz/images/pictures/flags96/Tanzania.jpg,,Tanzania,Tanzania,Dar es Salaam
https://www.sciencekids.co.nz/images/pictures/flags96/Thailand.jpg,,Thailand,Thailand,Bangkok
https://www.sciencekids.co.nz/images/pictures/flags96/theGambia.jpg,,theGambia,theGambia,Banjul
https://www.sciencekids.co.nz/images/pictures/flags96/Togo.jpg,,Togo,Togo,Lome
https://www.sciencekids.co.nz/images/pictures/flags96/Tonga.jpg,,Tonga,Tonga,Nuku'alofa
https://www.sciencekids.co.nz/images/pictures/flags96/Trinidad_and_Tobago.jpg,,Trinidad_and_Tobago,Trinidad and Tobago,Port of Spain
https://www.sciencekids.co.nz/images/pictures/flags96/Tunisia.jpg,,Tunisia,Tunisia,Tunis
https://www.sciencekids.co.nz/images/pictures/flags96/Turkey.jpg,,Turkey,Turkey,Ankara
https://www.sciencekids.co.nz/images/pictures/flags96/Turkmenistan.jpg,,Turkmenistan,Turkmenistan,Ashgabat
https://www.sciencekids.co.nz/images/pictures/flags96/Tuvalu.jpg,,Tuvalu,Tuvalu,Vaiaku village
https://www.sciencekids.co.nz/images/pictures/flags96/Uganda.jpg,,Uganda,Uganda,Kampala
https://www.sciencekids.co.nz/images/pictures/flags96/Ukraine.jpg,,Ukraine,Ukraine,Kyiv
https://www.sciencekids.co.nz/images/pictures/flags96/United_Arab_Emirates.jpg,,United_Arab_Emirates,United Arab Emirates,Abu Dhabi
https://www.sciencekids.co.nz/images/pictures/flags96/United_Kingdom.jpg,,United_Kingdom,United Kingdom,London
https://www.sciencekids.co.nz/images/pictures/flags96/United_States.jpg,,United_States,United States,Washington D.C.
https://www.sciencekids.co.nz/images/pictures/flags96/Uruguay.jpg,,Uruguay,Uruguay,Montevideo
https://www.sciencekids.co.nz/images/pictures/flags96/Uzbekistan.jpg,,Uzbekistan,Uzbekistan,Tashkent
https://www.sciencekids.co.nz/images/pictures/flags96/Vanuatu.jpg,,Vanuatu,Vanuatu,Port Villa
https://www.sciencekids.co.nz/images/pictures/flags96/Venezuela.jpg,,Venezuela,Venezuela,Caracas
https://www.sciencekids.co.nz/images/pictures/flags96/Vietnam.jpg,,Vietnam,Vietnam,Hanoi
https://www.sciencekids.co.nz/images/pictures/flags96/Wales.jpg,,Wales,Wales,Cardiff
https://www.sciencekids.co.nz/images/pictures/flags96/Yemen.jpg,,Yemen,Yemen,Sanaa
https://www.sciencekids.co.nz/images/pictures/flags96/Zambia.jpg,,Zambia,Zambia,Lusaka
https://www.sciencekids.co.nz/images/pictures/flags96/Zimbabwe.jpg,,Zimbabwe,Zimbabwe,Harare
